,Transaction_ID,Customer_ID,Product_ID,Date,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
317,229,1033,533,2020-01-08 04:19:27.567567567,5693.608979685237,0.0,Partner,Low,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Credit Card,False,South,USA
318,241,1095,557,2020-01-03 12:58:22.702702702,5096.553818483975,0.1,Reseller,High,WH-2,Overnight,Backorder,Satisfied,False,Damaged,PayPal,True,North,Canada
319,391,1097,539,2020-01-06 14:55:08.108108108,5096.553818483975,0.2,Partner,Critical,WH-2,Express,Delivered,Neutral,True,Wrong Item,Cash,False,South,USA
320,710,1011,548,2020-01-04 17:56:45.405405405,5096.553818483975,0.1,Online,High,WH-1,Overnight,Cancelled,Satisfied,True,Late,Cash,False,West,Mexico
321,716,1099,547,2020-01-04 13:37:17.837837837,4791.525021823716,0.0,Partner,Medium,WH-2,Express,Delivered,Satisfied,True,Damaged,PayPal,False,South,Mexico
322,893,1046,552,2020-01-05 02:22:42.162162162,1190.9820038973498,0.0,Reseller,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,True,East,USA
323,504,1054,535,2020-01-08 03:01:37.297297297,4561.121313857546,0.05,Online,Low,WH-3,Express,Pending,Neutral,False,Damaged,PayPal,True,East,Canada
324,575,1032,527,2020-01-03 08:51:53.513513513,9214.046632487967,0.0,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,PayPal,True,West,USA
325,797,1007,550,2020-01-07 14:42:09.729729729,4140.545976498891,0.0,Online,Critical,WH-3,Regular,Backorder,Unsatisfied,False,Not Specified,PayPal,False,South,Mexico
326,698,1062,536,2020-01-07 04:58:22.702702702,3647.846077995012,0.1,Direct,Medium,WH-1,Regular,Delivered,Neutral,True,Late,Wire Transfer,True,East,USA
327,665,1037,553,2020-01-03 06:42:09.729729729,5096.553818483975,0.1,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,False,Late,Credit Card,True,East,Canada
328,581,1057,501,2020-01-02 18:09:43.783783783,7129.411462299116,0.15,Partner,Critical,WH-3,Regular,Pending,Satisfied,True,Damaged,Cash,True,West,USA
329,215,1008,517,2020-01-03 04:19:27.567567567,2254.008344800008,0.1,Online,Low,WH-1,2-Day,Pending,Unsatisfied,False,Wrong Item,PayPal,True,East,Canada
330,146,1012,506,2020-01-07 01:43:47.027027027,4179.563920765483,0.15,Direct,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,USA
331,401,1097,540,2020-01-05 06:03:14.594594594,1299.212791464137,0.2,Direct,Medium,WH-1,2-Day,Cancelled,Satisfied,True,Unknown,Credit Card,True,North,USA
332,337,1014,555,2020-01-05 14:16:12.972972973,5791.884876112834,0.15,Partner,Critical,WH-3,2-Day,Backorder,Unsatisfied,True,Wrong Item,Credit Card,False,East,USA
333,719,1055,508,2020-01-03 17:04:51.891891891,1593.8886947544108,0.0,Partner,Low,WH-2,Express,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Mexico
334,613,1033,519,2020-01-04 12:45:24.324324324,2917.572650373472,0.0,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,North,Canada
335,912,1090,512,2020-01-02 04:45:24.324324324,8139.572867346899,0.0,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
336,775,1072,508,2020-01-08 04:19:27.567567567,7359.62760993596,0.0,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Not Specified,Credit Card,False,South,USA
337,694,1017,553,2020-01-05 06:29:11.351351351,3499.844936870212,0.2,Direct,Critical,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Wire Transfer,True,West,Canada
338,841,1034,526,2020-01-03 01:30:48.648648648,5951.725571932415,0.2,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Late,Credit Card,True,East,Mexico
339,676,1037,536,2020-01-03 00:00:00.000000000,5232.2344637064025,0.0,Reseller,Medium,WH-3,Regular,Backorder,Unsatisfied,True,Unknown,PayPal,True,North,Mexico
340,452,1072,511,2020-01-03 13:11:21.081081081,987.291565321548,0.05,Reseller,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,East,Mexico
341,557,1038,547,2020-01-06 23:34:03.243243243,2956.620115780448,0.0,Reseller,High,WH-3,2-Day,Backorder,Unsatisfied,True,Not Specified,Cash,True,West,Mexico
342,953,1079,523,2020-01-04 05:11:21.081081081,7482.739268803322,0.0,Reseller,Low,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,Wire Transfer,True,West,Canada
343,941,1011,539,2020-01-06 02:09:43.783783783,5096.553818483975,0.1,Reseller,Low,WH-3,Express,Delivered,Unsatisfied,True,Damaged,PayPal,False,West,Mexico
344,663,1098,506,2020-01-06 12:06:29.189189189,1526.4233140758677,0.1,Partner,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,Credit Card,True,East,Mexico
345,104,1084,532,2020-01-09 14:55:08.108108108,1967.6759380467952,0.05,Partner,Medium,WH-2,Express,Backorder,Satisfied,True,Not Specified,Cash,True,East,USA
346,921,1049,545,2020-01-01 17:04:51.891891891,9966.999933586882,0.15,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,False,West,Canada
347,542,1029,542,2020-01-05 14:29:11.351351351,7597.243537725774,0.15,Reseller,High,WH-1,Regular,Delivered,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
348,950,1076,514,2020-01-07 14:55:08.108108108,7102.054633758953,0.2,Online,High,WH-1,Overnight,Delivered,Satisfied,True,Unknown,Credit Card,True,North,Mexico
349,678,1076,543,2020-01-07 20:32:25.945945946,2896.9633071620274,0.0,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,True,Damaged,PayPal,True,East,USA
350,368,1066,520,2020-01-01 00:12:58.378378378,3589.506364624008,0.05,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,False,Late,Wire Transfer,False,East,USA
351,672,1041,548,2020-01-08 12:45:24.324324324,2720.5375243490703,0.15,Online,Critical,WH-1,Express,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Canada
352,145,1005,520,2020-01-04 12:32:25.945945945,9326.874813511027,0.05,Reseller,Critical,WH-2,Regular,Backorder,Satisfied,True,Late,Wire Transfer,True,East,Canada
353,598,1032,525,2020-01-06 22:16:12.972972973,5096.553818483975,0.0,Partner,Medium,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,West,Canada
354,439,1090,502,2020-01-07 00:38:55.135135135,8407.453626779452,0.1,Online,High,WH-1,Overnight,Backorder,Neutral,True,Unknown,Cash,False,West,USA
355,535,1087,538,2020-01-09 03:01:37.297297297,4576.092508375326,0.0,Direct,Medium,WH-3,2-Day,Backorder,Satisfied,True,Late,Cash,False,East,Canada
356,110,1066,534,2020-01-05 02:22:42.162162162,4279.724178665558,0.2,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,East,Mexico
357,113,1075,529,2020-01-03 06:16:12.972972972,789.4050199351211,0.0,Partner,High,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Wire Transfer,True,North,Mexico
358,958,1059,521,2020-01-01 01:30:48.648648648,4481.44499271231,0.2,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,False,East,USA
359,423,1036,554,2020-01-05 12:45:24.324324324,607.3740975957135,0.05,Online,High,WH-3,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,East,Mexico
360,309,1075,558,2020-01-04 14:29:11.351351351,4467.83646026145,0.2,Direct,Low,WH-1,Express,Cancelled,Satisfied,True,Unknown,Cash,True,North,Canada
361,984,1056,549,2020-01-09 04:19:27.567567567,4581.896951873905,0.0,Reseller,Medium,WH-3,Regular,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,North,Mexico
362,155,1073,538,2020-01-02 04:58:22.702702702,9634.177083454066,0.2,Direct,Low,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Wire Transfer,True,South,Mexico
363,746,1035,536,2020-01-07 13:24:19.459459459,5981.325317967978,0.0,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Wire Transfer,True,South,Mexico
364,455,1009,554,2020-01-05 07:47:01.621621621,3676.811200393112,0.1,Direct,Low,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Mexico
365,37,1017,502,2020-01-07 17:30:48.648648648,7545.5937924424015,0.1,Direct,Low,WH-1,Overnight,Pending,Neutral,True,Wrong Item,PayPal,False,South,USA
366,495,1007,514,2020-01-02 03:27:34.054054054,9784.159359381249,0.0,Direct,Low,WH-1,Express,Backorder,Neutral,True,Not Specified,Cash,False,South,USA
367,851,1029,533,2020-01-02 17:43:47.027027027,5096.553818483975,0.15,Direct,Low,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,South,USA
368,500,1017,526,2020-01-06 03:01:37.297297297,3249.675455385136,0.0,Online,High,WH-2,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,False,West,Canada
369,768,1008,509,2020-01-04 07:34:03.243243243,7942.9608204680435,0.0,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,True,South,Canada
370,510,1088,533,2020-01-09 15:47:01.621621621,7046.3327106081815,0.05,Direct,High,WH-1,2-Day,Backorder,Satisfied,True,Damaged,Cash,False,West,Mexico
371,857,1056,559,2020-01-06 19:53:30.810810810,2113.927195581044,0.15,Online,Medium,WH-1,Overnight,Pending,Satisfied,False,Unknown,Credit Card,True,North,USA
372,660,1026,508,2020-01-04 21:11:21.081081081,2364.3343087085736,0.05,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
373,675,1017,544,2020-01-02 14:42:09.729729729,895.0001185426408,0.2,Online,Critical,WH-1,2-Day,Pending,Neutral,True,Not Specified,Cash,True,South,Canada
374,477,1015,537,2020-01-03 12:19:27.567567567,3324.2284406726017,0.1,Reseller,Low,WH-3,2-Day,Backorder,Neutral,False,Late,Wire Transfer,False,East,Canada
375,359,1038,533,2020-01-03 16:12:58.378378378,5096.553818483975,0.05,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,False,Wrong Item,Wire Transfer,False,West,Canada
376,482,1009,549,2020-01-06 11:01:37.297297297,8347.614503208712,0.2,Direct,Low,WH-1,2-Day,Backorder,Satisfied,True,Unknown,PayPal,True,West,Canada
377,370,1053,504,2020-01-03 17:30:48.648648648,3083.9867507713825,0.1,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,False,Unknown,Credit Card,True,South,USA
378,880,1015,503,2020-01-08 17:17:50.270270270,9588.844121948823,0.05,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,False,West,USA
379,828,1004,503,2020-01-02 22:16:12.972972972,2252.360985068892,0.1,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA
380,889,1070,535,2020-01-06 17:43:47.027027027,5096.553818483975,0.0,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico
381,432,1006,539,2020-01-05 03:14:35.675675675,7239.669214022761,0.05,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada
382,290,1003,539,2020-01-09 23:21:04.864864864,8179.854519490064,0.0,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada
383,792,1085,519,2020-01-01 16:12:58.378378378,5096.553818483975,0.0,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,True,Unknown,Credit Card,False,North,USA
384,760,1057,555,2020-01-09 23:47:01.621621621,9425.901595739077,0.05,Online,Low,WH-3,2-Day,Cancelled,Satisfied,True,Damaged,Cash,False,South,Canada
385,174,1086,553,2020-01-07 15:34:03.243243243,3462.8546397553896,0.05,Direct,Critical,WH-1,Regular,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
386,621,1082,545,2020-01-01 20:32:25.945945945,5714.291614654698,0.1,Online,Low,WH-3,Express,Backorder,Neutral,False,Not Specified,Cash,True,West,Mexico
387,514,1063,512,2020-01-04 11:14:35.675675675,653.9037747249386,0.2,Partner,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,Canada
388,72,1066,550,2020-01-04 02:35:40.540540540,8078.456501808033,0.0,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico
389,132,1061,511,2020-01-08 07:34:03.243243243,1560.133499593851,0.15,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,True,Late,PayPal,False,East,USA
390,283,1014,511,2020-01-07 06:55:08.108108108,2486.064050215037,0.15,Online,High,WH-1,Express,Backorder,Neutral,True,Wrong Item,Cash,False,East,Canada
391,560,1004,555,2020-01-02 16:51:53.513513513,4550.784389615414,0.2,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,East,USA
392,389,1038,536,2020-01-06 15:34:03.243243243,9416.03294299474,0.2,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Cash,False,West,Mexico
393,398,1010,503,2020-01-03 00:51:53.513513513,4472.375487546597,0.2,Online,Low,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
394,567,1010,518,2020-01-07 05:24:19.459459459,5096.553818483975,0.15,Partner,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Credit Card,True,South,Mexico
395,64,1094,530,2020-01-02 11:53:30.810810810,2236.9589087537624,0.2,Online,High,WH-3,Overnight,Backorder,Satisfied,False,Unknown,Cash,False,South,Canada
396,181,1002,507,2020-01-02 22:55:08.108108108,9387.10287851121,0.15,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
397,499,1091,520,2020-01-06 02:09:43.783783783,8727.96468108943,0.1,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,False,Late,PayPal,True,North,Mexico
398,988,1091,545,2020-01-04 12:06:29.189189189,2217.458930342605,0.0,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Cash,False,East,Canada
399,963,1072,501,2020-01-06 19:53:30.810810810,5214.272608057732,0.0,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,False,Late,Cash,False,East,Mexico
400,365,1025,531,2020-01-06 14:42:09.729729729,5383.906704236967,0.0,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,False,West,Canada
401,24,1092,543,2020-01-04 02:09:43.783783783,7387.5577248416275,0.2,Online,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
402,854,1062,509,2020-01-02 11:27:34.054054054,8500.57107817862,0.05,Direct,Low,WH-1,Express,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Canada
403,820,1037,513,2020-01-01 08:51:53.513513513,6241.413537290326,0.2,Reseller,High,WH-3,2-Day,Delivered,Satisfied,True,Late,PayPal,True,South,Mexico
404,604,1085,531,2020-01-01 12:19:27.567567567,6672.986444260846,0.05,Online,Medium,WH-1,Express,Pending,Neutral,False,Not Specified,PayPal,False,East,Mexico
405,93,1030,559,2020-01-06 02:09:43.783783783,1390.8769994416566,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,True,Not Specified,Credit Card,True,North,Mexico
406,541,1030,550,2020-01-07 23:34:03.243243243,6440.636614567312,0.2,Partner,Critical,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Canada
407,361,1023,512,2020-01-03 08:38:55.135135135,9193.076958913613,0.0,Direct,High,WH-3,2-Day,Cancelled,Neutral,False,Late,PayPal,True,East,Mexico
408,850,1046,537,2020-01-06 16:51:53.513513513,5642.066053945942,0.15,Direct,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,PayPal,False,West,Mexico
409,84,1091,556,2020-01-01 07:21:04.864864864,3000.8497919211063,0.2,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,True,North,Mexico
410,340,1035,544,2020-01-08 18:35:40.540540540,7449.1204171796,0.0,Direct,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Cash,True,South,Mexico
411,640,1044,533,2020-01-01 16:12:58.378378378,6888.818995399667,0.0,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,True,Late,Credit Card,True,East,Canada
412,625,1069,554,2020-01-06 09:43:47.027027027,2782.8416727784843,0.2,Online,High,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,PayPal,False,East,Mexico
413,544,1045,555,2020-01-06 21:11:21.081081081,1069.4613581824287,0.2,Online,Critical,WH-1,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
414,211,1018,524,2020-01-05 17:17:50.270270270,3481.841726892759,0.05,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Credit Card,False,East,USA
415,911,1057,516,2020-01-02 01:04:51.891891891,8409.811846598244,0.1,Direct,Critical,WH-3,Express,Delivered,Neutral,True,Not Specified,Wire Transfer,False,South,Canada
416,18,1098,551,2020-01-08 20:19:27.567567567,4866.048543529419,0.0,Partner,High,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,False,North,Canada
417,194,1089,530,2020-01-07 05:11:21.081081081,4974.122398129968,0.1,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,True,Not Specified,PayPal,True,North,USA
418,856,1016,533,2020-01-04 01:04:51.891891891,1233.2815371514455,0.05,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,True,Late,Wire Transfer,True,East,Mexico
419,607,1055,504,2020-01-07 16:00:00.000000000,7424.922400998994,0.0,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,Mexico
420,817,1045,510,2020-01-01 08:12:58.378378378,5930.272670087967,0.1,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Wire Transfer,True,North,USA
421,501,1043,529,2020-01-03 21:37:17.837837837,4942.971518606332,0.0,Direct,High,WH-2,Overnight,Pending,Neutral,True,Damaged,Wire Transfer,False,North,Canada
422,847,1096,546,2020-01-04 12:45:24.324324324,1431.07300541704,0.1,Online,Low,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,South,Mexico
423,180,1088,552,2020-01-01 00:51:53.513513513,8428.432007428462,0.05,Partner,High,WH-3,Regular,Pending,Neutral,True,Damaged,Wire Transfer,False,West,Canada
424,252,1066,540,2020-01-06 20:06:29.189189189,7519.23343276381,0.05,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Damaged,Credit Card,True,North,Mexico
425,289,1077,509,2020-01-08 16:38:55.135135135,4119.417099849799,0.2,Online,Low,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,West,Mexico
426,714,1059,527,2020-01-06 00:00:00.000000000,6751.971071536675,0.1,Partner,High,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,East,USA
427,339,1030,551,2020-01-02 07:47:01.621621621,5273.059228080576,0.1,Direct,Medium,WH-2,Express,Pending,Unsatisfied,False,Late,Cash,False,South,Canada
428,654,1040,502,2020-01-09 14:55:08.108108108,2273.0794280779846,0.0,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,PayPal,False,North,Mexico
429,96,1005,512,2020-01-08 09:30:48.648648648,880.5616309815975,0.0,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,False,Damaged,Cash,True,West,Mexico
430,582,1067,519,2020-01-07 23:08:06.486486486,9052.509056419667,0.1,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,True,Late,Credit Card,False,West,USA
431,237,1075,524,2020-01-02 16:51:53.513513513,6741.789733224019,0.05,Partner,Critical,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,East,USA
432,202,1044,538,2020-01-07 14:29:11.351351351,1028.252455964376,0.1,Online,Critical,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,East,Canada
433,987,1040,518,2020-01-03 06:29:11.351351351,5935.16815536096,0.0,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,West,Mexico
434,320,1050,512,2020-01-07 18:22:42.162162162,6312.394690980604,0.15,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,West,Canada
435,254,1092,550,2020-01-07 02:09:43.783783783,6757.817567906711,0.15,Online,High,WH-2,Express,Pending,Neutral,False,Damaged,Cash,True,West,Mexico
436,545,1093,508,2020-01-09 17:56:45.405405405,5096.553818483975,0.1,Online,Critical,WH-1,Regular,Cancelled,Satisfied,True,Late,PayPal,False,East,USA
437,595,1096,509,2020-01-06 17:17:50.270270270,7423.391517281151,0.15,Online,Low,WH-1,Regular,Delivered,Neutral,True,Late,PayPal,False,East,Mexico
438,745,1039,556,2020-01-04 18:35:40.540540540,8783.174082164802,0.0,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Late,Wire Transfer,True,North,USA
439,947,1067,538,2020-01-09 17:43:47.027027027,7912.020161088519,0.05,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,South,USA
440,80,1098,554,2020-01-04 20:19:27.567567567,2594.7905026386475,0.0,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,PayPal,False,West,USA
441,874,1025,508,2020-01-05 00:00:00.000000000,5151.61872230431,0.15,Direct,Low,WH-3,Express,Delivered,Satisfied,False,Damaged,PayPal,True,North,Mexico
442,727,1083,513,2020-01-01 19:14:35.675675675,8230.37176536116,0.1,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,PayPal,True,West,USA
443,492,1075,559,2020-01-02 10:35:40.540540540,9929.527057133751,0.2,Online,High,WH-3,2-Day,Backorder,Neutral,True,Wrong Item,Credit Card,True,South,Canada
444,845,1018,539,2020-01-02 12:06:29.189189189,5096.553818483975,0.1,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,West,USA
445,899,1025,505,2020-01-04 11:27:34.054054054,8805.919674302266,0.2,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
446,308,1009,506,2020-01-02 02:22:42.162162162,1150.2792993771595,0.0,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,USA
447,788,1071,539,2020-01-04 13:24:19.459459459,8236.674403053232,0.0,Online,High,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,South,Canada
448,800,1072,549,2020-01-08 15:47:01.621621621,959.4457549634184,0.1,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Unknown,Wire Transfer,False,East,Mexico
449,189,1018,503,2020-01-01 03:01:37.297297297,1929.486574556976,0.0,Direct,Critical,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,East,Mexico
450,27,1095,539,2020-01-08 06:03:14.594594594,7881.968213691684,0.1,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,True,Damaged,Wire Transfer,True,South,USA
451,231,1022,538,2020-01-03 23:21:04.864864864,5096.553818483975,0.0,Online,Medium,WH-3,Regular,Delivered,Unsatisfied,True,Damaged,Credit Card,True,East,Canada
452,521,1081,543,2020-01-03 04:58:22.702702702,7770.951956651386,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
453,593,1034,550,2020-01-03 09:56:45.405405405,6137.883135694876,0.05,Online,High,WH-2,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,South,USA
454,843,1013,542,2020-01-02 13:24:19.459459459,8841.31837202234,0.0,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,False,West,Mexico
455,586,1072,553,2020-01-04 03:27:34.054054054,5096.553818483975,0.2,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,PayPal,False,South,Mexico
456,81,1082,501,2020-01-05 13:50:16.216216216,2572.971578245636,0.15,Direct,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Wrong Item,Credit Card,True,South,Mexico
457,151,1078,559,2020-01-05 09:43:47.027027027,7864.818492432018,0.2,Direct,High,WH-2,Overnight,Delivered,Neutral,False,Unknown,Credit Card,False,South,USA
458,806,1094,521,2020-01-01 21:11:21.081081081,5769.526735489489,0.15,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,False,East,Mexico
459,895,1011,522,2020-01-09 01:17:50.270270270,3824.4096089217833,0.15,Online,Low,WH-2,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Canada
460,410,1015,530,2020-01-08 09:30:48.648648648,8431.998454096836,0.05,Partner,High,WH-3,Express,Delivered,Satisfied,False,Not Specified,PayPal,False,North,Canada
461,468,1036,543,2020-01-02 09:56:45.405405405,1038.4641055754364,0.1,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,PayPal,False,North,Mexico
462,475,1055,557,2020-01-07 16:51:53.513513513,5096.553818483975,0.0,Reseller,Low,WH-2,Express,Backorder,Unsatisfied,False,Damaged,PayPal,True,West,USA
463,602,1037,553,2020-01-08 01:56:45.405405405,8399.424164566124,0.1,Online,Medium,WH-2,2-Day,Backorder,Neutral,False,Damaged,PayPal,False,South,USA
464,89,1038,547,2020-01-08 20:19:27.567567567,7627.524757419002,0.1,Partner,Critical,WH-2,Overnight,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,False,West,Mexico
465,689,1012,523,2020-01-03 07:34:03.243243243,7166.513601833944,0.0,Direct,Low,WH-3,Regular,Pending,Satisfied,True,Late,PayPal,False,East,USA
466,896,1062,544,2020-01-04 05:50:16.216216216,7933.0452160214845,0.0,Reseller,Medium,WH-2,2-Day,Pending,Satisfied,True,Damaged,PayPal,False,North,Mexico
467,162,1048,512,2020-01-05 12:32:25.945945945,8557.037732648485,0.2,Online,Low,WH-1,2-Day,Backorder,Neutral,True,Unknown,Wire Transfer,True,South,Mexico
468,188,1023,558,2020-01-02 20:32:25.945945945,5096.553818483975,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Late,Wire Transfer,False,South,USA
469,771,1081,524,2020-01-03 12:06:29.189189189,1681.2854935932685,0.05,Direct,Critical,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
470,539,1062,552,2020-01-01 04:06:29.189189189,7077.365908466934,0.1,Direct,Medium,WH-2,Express,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,USA
471,813,1031,528,2020-01-06 01:56:45.405405405,5640.581336349025,0.15,Partner,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Credit Card,True,North,USA
472,219,1041,530,2020-01-07 03:14:35.675675675,1638.9653879907648,0.1,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,True,North,Mexico
473,814,1024,507,2020-01-02 08:25:56.756756756,6248.3504261351145,0.1,Online,High,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
474,610,1007,546,2020-01-08 11:14:35.675675675,500.291829031133,0.2,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,True,West,USA
475,448,1100,545,2020-01-03 00:38:55.135135135,8771.540326845674,0.0,Direct,Critical,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
